,Dcy,Dcx
613,0.9229796399736702,0.04138057405130686
614,0.9270555712764753,0.04092923525290758
615,0.9311338224334746,0.0404775930151191
616,0.9352144783459284,0.04002564655088121
617,0.939297624404495,0.03957339506989195
618,0.9433833465084189,0.03912083777858907
619,0.9474717310850179,0.03866797388013104
620,0.9515628651094854,0.03821480257437801
621,0.9556568361250115,0.03776132305787252
622,0.9597537322632494,0.03730753452382033
623,0.9638536422651337,0.03685343616207065
624,0.9679566555020637,0.03639902715909675
625,0.9720628619974753,0.03594430669797605
626,0.9761723524488068,0.03548927395837022
627,0.9802852182498842,0.03503392811650504
628,0.9844015515137354,0.034578268345150154
629,0.9885214450958536,0.034122293813598825
630,0.05838263291114217,0.13532699945199922
631,0.06442590800506477,0.1349281042164568
632,0.07042169509360159,0.13452902451629828
633,0.07637146521692081,0.13412975998923443
634,0.0822766197550115,0.13373031027189036
635,0.0881384949893486,0.13333067499980097
636,0.09395836628821218,0.13293085380740632
637,0.09973745195292322,0.1325308463280469
638,0.10547691675797546,0.132130652193959
639,0.1111778752143181,0.13173027103627002
640,0.11684139458179779,0.13132970248499368
641,0.12246849765392878,0.13092894616902528
642,0.12806016533567402,0.13052800171632564
643,0.13361733903273557,0.1301268687529959
644,0.13914092286893082,0.12972554690504395
645,0.14463178574653496,0.12932403579672413
646,0.15009076326297374,0.1289223350512737
647,0.15551865949592028,0.12852044429090995
648,0.16091624866767595,0.1281183631359818
649,0.16628427669866586,0.12771609120690505
650,0.1716234626589481,0.12731362812206623
651,0.1769345001258054,0.12691097349890862
652,0.18221805845474245,0.126508126953703
653,0.187474783970548,0.12610508810154247
654,0.19270530108448483,0.12570185655633737
655,0.19791021334313283,0.12529843193081006
656,0.2030901044139309,0.12489481383648984
657,0.20824553901202816,0.12449100188370775
658,0.21337706377266277,0.12408699568159125
659,0.21848520807293503,0.12368279483862621
660,0.22357048480651912,0.12327839896034469
661,0.22863339111457015,0.12287380765283941
662,0.23367440907581938,0.12246902052037074
663,0.23869400635861182,0.12206403716596889
664,0.2436926368374242,0.12165885719142848
665,0.24867074117620322,0.12125348019730327
666,0.25362874738068425,0.12084790578290043
667,0.258567071321687,0.12044213354627523
668,0.26348611723123344,0.12003616308422548
669,0.2683862781731984,0.11962999399228584
670,0.2732679364900744,0.11922362586472242
671,0.27813146422732227,0.11881705829452696
672,0.2829772235366678,0.11841029087341133
673,0.2878055670596124,0.11800332319180173
674,0.29261683829233587,0.11759615483883289
675,0.2974113719330847,0.11718878540234261
676,0.30218949421306884,0.1167812144688656
677,0.3069515232118162,0.11637344162362788
678,0.3116977691578715,0.1159654664505409
679,0.3164285347156693,0.11555728853219566
680,0.32114411525935166,0.11514890744985656
681,0.3258447991342559,0.11474032278345579
682,0.330530867906746,0.11433153411158711
683,0.33520259660302204,0.11392254101149986
684,0.3398602539374997,0.11351334305909287
685,0.3445041025313152,0.11310393982890854
686,0.34913439912147703,0.1126943308941264
687,0.35375139476115264,0.11228451582655719
688,0.35835533501154926,0.11187449419663656
689,0.3629464601258216,0.11146426557341886
690,0.36752500522540876,0.11105382952457077
691,0.3720912004691856,0.11064318561636509
692,0.3766452712157842,0.11023233341367435
693,0.38118743817942613,0.10982127247996443
694,0.38571791757958224,0.10941000237728805
695,0.3902369212847613,0.10899852266627852
696,0.39474465695071137,0.10858683290614295
697,0.3992413281532994,0.10817493265465587
698,0.40372713451632347,0.10776282146815278
699,0.40820227183449603,0.10735049890152315
